,CourseCode,PedagogicalName,NRegistrations
3537,MICRO-486,Semestre printemps,8
3538,MICRO-498,Master semestre 1,456
3539,MICRO-498,Master semestre 3,132
3540,MICRO-499,Master semestre 1,20
3541,MICRO-499,Master semestre 2,470
3542,MICRO-499,Semestre automne,13
3543,MICRO-510,Master semestre 2,201
3544,MICRO-511,Master semestre 1,775
3545,MICRO-511,Master semestre 3,387
3546,MICRO-511,Semestre automne,53
3547,MICRO-512,Master semestre 2,269
3548,MICRO-512,Master semestre 4,40
3549,MICRO-512,Semestre printemps,24
3550,MICRO-513,Master semestre 2,90
3551,MICRO-513,Master semestre 4,42
3552,MICRO-513,Semestre printemps,10
3553,MICRO-514,Master semestre 1,176
3554,MICRO-514,Master semestre 2,20
3555,MICRO-514,Master semestre 3,30
3556,MICRO-514,Semestre automne,61
3557,MICRO-520,Master semestre 2,83
3558,MICRO-521,Master semestre 1,17
3559,MICRO-521,Master semestre 3,24
3560,MICRO-522,Master semestre 2,39
3561,MICRO-522,Semestre printemps,3
3562,MICRO-523,Master semestre 1,186
3563,MICRO-523,Master semestre 3,81
3564,MICRO-530,Master semestre 1,53
3565,MICRO-530,Master semestre 2,82
3566,MICRO-530,Semestre printemps,2
3567,MICRO-531,Master semestre 2,82
3568,MICRO-531,Semestre printemps,3
3569,MICRO-532,Master semestre 3,64
3570,MICRO-532,Semestre automne,16
3571,MICRO-533,Master semestre 1,67
3572,MICRO-533,Master semestre 2,3
3573,MICRO-533,Master semestre 3,38
3574,MICRO-533,Semestre automne,19
3575,MICRO-534,Master semestre 1,70
3576,MICRO-534,Master semestre 2,13
3577,MICRO-540,Master semestre 2,221
3578,MICRO-541,Master semestre 2,42
3579,MICRO-550,Master semestre 1,244
3580,MICRO-550,Master semestre 3,40
3581,MICRO-551,Master semestre 1,43
3582,MICRO-551,Master semestre 2,148
3583,MICRO-551,Master semestre 3,37
3584,MICRO-551,Semestre automne,27
3585,MICRO-551,Semestre printemps,40
3586,MICRO-552,Master semestre 1,188
3587,MICRO-552,Master semestre 2,36
3588,MICRO-552,Master semestre 3,67
3589,MICRO-553,Master semestre 2,48
3590,MICRO-560,Master semestre 1,399
3591,MICRO-560,Master semestre 3,173
3592,MICRO-560,Semestre automne,110
3593,MICRO-561,Master semestre 1,297
3594,MICRO-561,Master semestre 3,158
3595,MICRO-561,Semestre automne,34
3596,MICRO-562,Master semestre 2,139
3597,MICRO-562,Master semestre 4,33
3598,MICRO-562,Semestre printemps,10
3599,MICRO-563,Semestre automne,42
3600,MICRO-563,Semestre printemps,9
3601,MICRO-563(a),Semestre automne,62
3602,MICRO-563(b),Semestre printemps,97
3603,MICRO-564,Master semestre 1,11
3604,MICRO-564,Master semestre 3,1
3605,MICRO-565,Master semestre 2,154
3606,MICRO-565,Master semestre 3,43
3607,MICRO-565,Semestre printemps,25
3608,MICRO-566,Master semestre 2,61
3609,MICRO-567,Master semestre 1,17
3610,MICRO-568,Master semestre 1,45
3611,MICRO-568,Semestre automne,99
3612,MICRO-569,Master semestre 1,48
3613,MICRO-570,Master semestre 2,1
3614,MICRO-597,Master semestre 1,94
3615,MICRO-597,Master semestre 2,107
3616,MICRO-597,Projet Master automne,4
3617,MICRO-599,Projet Master automne,318
3618,MICRO-599,Projet Master printemps,176
3619,MSE-100,Bachelor semestre 1,797
3620,MSE-100,Bachelor semestre 2,785
3621,MSE-100(a),Bachelor semestre 1,448
3622,MSE-100(b),Bachelor semestre 1,888
3623,MSE-100(b),Bachelor semestre 2,231
3624,MSE-100(c),Bachelor semestre 2,624
3625,MSE-101,Bachelor semestre 2,113
3626,MSE-102,Bachelor semestre 2,113
3627,MSE-103,Bachelor semestre 2,210
3628,MSE-110(a),Bachelor semestre 2,296
3629,MSE-110(b),Bachelor semestre 2,772
3630,MSE-170,Bachelor semestre 1,1143
3631,MSE-172,Bachelor semestre 2,332
3632,MSE-173,Bachelor semestre 1,366
3633,MSE-173,Bachelor semestre 2,285
3634,MSE-174,Bachelor semestre 2,285
3635,MSE-200,Bachelor semestre 1,66
3636,MSE-200,Bachelor semestre 3,91
3637,MSE-200,Bachelor semestre 4,22
3638,MSE-201,Bachelor semestre 4,68
3639,MSE-202,Bachelor semestre 3,114
3640,MSE-202,Bachelor semestre 4,134
3641,MSE-202,Semestre automne,1
3642,MSE-203,Bachelor semestre 3,288
3643,MSE-204,Bachelor semestre 3,280
3644,MSE-204,Bachelor semestre 5,4
3645,MSE-205,Bachelor semestre 4,251
3646,MSE-206,Bachelor semestre 4,241
3647,MSE-207,Bachelor semestre 3,102
3648,MSE-207,Bachelor semestre 4,502
3649,MSE-208,Bachelor semestre 3,122
3650,MSE-208,Bachelor semestre 4,599
3651,MSE-208,Semestre automne,4
3652,MSE-209,Bachelor semestre 4,243
3653,MSE-210,Bachelor semestre 4,163
3654,MSE-210,Bachelor semestre 5,23
3655,MSE-211,Bachelor semestre 3,156
3656,MSE-211,Bachelor semestre 4,39
3657,MSE-220,Bachelor semestre 4,26
3658,MSE-230,Bachelor semestre 4,248
3659,MSE-231,Bachelor semestre 6,128
3660,MSE-236,Bachelor semestre 3,324
3661,MSE-260,Bachelor semestre 4,225
3662,MSE-270,Bachelor semestre 3,173
3663,MSE-270,Semestre automne,10
3664,MSE-271,Bachelor semestre 4,91
3665,MSE-300,Bachelor semestre 5,22
3666,MSE-300(a),Bachelor semestre 5,152
3667,MSE-300(b),Bachelor semestre 6,119
3668,MSE-301,Bachelor semestre 6,57
3669,MSE-302,Bachelor semestre 5,59
3670,MSE-302,Bachelor semestre 6,105
3671,MSE-302,Semestre automne,2
3672,MSE-303,Bachelor semestre 6,58
3673,MSE-304,Bachelor semestre 5,147
3674,MSE-310,Bachelor semestre 5,206
3675,MSE-310,Semestre automne,2
3676,MSE-311,Bachelor semestre 4,41
3677,MSE-311,Bachelor semestre 5,60
3678,MSE-311,Bachelor semestre 6,73
3679,MSE-311,Semestre automne,1
3680,MSE-312,Bachelor semestre 6,54
3681,MSE-320,Bachelor semestre 6,41
3682,MSE-320,Semestre printemps,2
3683,MSE-321,Bachelor semestre 5,60
3684,MSE-322,Bachelor semestre 6,161
3685,MSE-323,Bachelor semestre 5,58
3686,MSE-324,Bachelor semestre 6,55
3687,MSE-325,Bachelor semestre 6,56
3688,MSE-326,Bachelor semestre 5,128
3689,MSE-340,Bachelor semestre 5,204
3690,MSE-340,Master semestre 1,83
3691,MSE-340,Master semestre 3,19
3692,MSE-340,Semestre automne,2
3693,MSE-341,Bachelor semestre 6,60
3694,MSE-350,Bachelor semestre 6,57
3695,MSE-351,Bachelor semestre 6,168
3696,MSE-351,Semestre printemps,1
3697,MSE-352,Bachelor semestre 5,224
3698,MSE-352,Semestre automne,15
3699,MSE-353,Bachelor semestre 5,59
3700,MSE-353,Semestre automne,1
3701,MSE-360,Bachelor semestre 5,213
3702,MSE-360,Semestre automne,1
3703,MSE-361,Bachelor semestre 6,60
3704,MSE-370,Bachelor semestre 6,166
3705,MSE-371,Bachelor semestre 5,84
3706,MSE-390,Bachelor semestre 5,61
3707,MSE-390,Bachelor semestre 6,106
3708,MSE-390,Semestre automne,4
3709,MSE-391,Bachelor semestre 6,39
3710,MSE-400,Master semestre 1,27
3711,MSE-400,Master semestre 2,91
3712,MSE-401,Master semestre 2,59
3713,MSE-402,Master semestre 1,11
3714,MSE-402,Master semestre 3,25
3715,MSE-403,Master semestre 1,168
3716,MSE-403,Master semestre 3,26
3717,MSE-410,Master semestre 3,21
3718,MSE-411,Master semestre 1,82
3719,MSE-411,Master semestre 3,52
3720,MSE-411,Semestre automne,11
3721,MSE-412,Master semestre 1,9
3722,MSE-420,Master semestre 1,63
3723,MSE-420,Master semestre 3,26
3724,MSE-423,Master semestre 1,61
3725,MSE-424,Master semestre 1,52
3726,MSE-425,Master semestre 1,72
3727,MSE-430,Master semestre 1,123
3728,MSE-430,Master semestre 3,76
3729,MSE-431,Master semestre 2,198
3730,MSE-431,Master semestre 4,18
3731,MSE-437,Master semestre 1,236
3732,MSE-437,Master semestre 3,65
3733,MSE-440,Master semestre 1,202
3734,MSE-440,Master semestre 3,112
3735,MSE-441,Master semestre 1,35
3736,MSE-441,Master semestre 3,23
3737,MSE-442,Master semestre 2,16
3738,MSE-443(a),Master semestre 1,43
3739,MSE-450,Master semestre 1,41
3740,MSE-450,Master semestre 2,99
3741,MSE-451,Master semestre 2,113
3742,MSE-461,Master semestre 2,76
3743,MSE-462,Master semestre 1,100
3744,MSE-462,Master semestre 3,39
3745,MSE-463,Master semestre 2,365
3746,MSE-463,Master semestre 4,27
3747,MSE-463,Semestre printemps,9
3748,MSE-464,Master semestre 2,155
3749,MSE-465,Master semestre 1,146
3750,MSE-465,Master semestre 3,57
3751,MSE-465,Semestre automne,1
3752,MSE-466,Master semestre 2,138
3753,MSE-467,Master semestre 2,16
3754,MSE-468,Master semestre 1,7
3755,MSE-468,Master semestre 2,8
3756,MSE-468,Master semestre 3,13
3757,MSE-470,Master semestre 1,214
3758,MSE-470,Master semestre 2,22
3759,MSE-470,Master semestre 3,105
3760,MSE-471,Master semestre 1,177
3761,MSE-471,Master semestre 3,91
3762,MSE-471,Semestre automne,123
3763,MSE-472,Master semestre 1,62
3764,MSE-472,Master semestre 3,33
3765,MSE-473,Master semestre 2,155
3766,MSE-474,Master semestre 2,266
3767,MSE-474,Semestre printemps,11
3768,MSE-475,Master semestre 2,127
3769,MSE-475,Semestre printemps,108
3770,MSE-476,Master semestre 3,5
3771,MSE-477,Master semestre 1,167
3772,MSE-477,Master semestre 3,101
3773,MSE-477,Semestre automne,44
3774,MSE-478,Master semestre 2,84
3775,MSE-479,Master semestre 1,80
3776,MSE-479,Master semestre 3,44
3777,MSE-479,Semestre automne,11
3778,MSE-480,Master semestre 2,78
3779,MSE-480,Semestre printemps,1
3780,MSE-481,Master semestre 2,18
3781,MSE-481,Semestre printemps,7
3782,MSE-484,Master semestre 1,68
3783,MSE-484,Master semestre 2,10
3784,MSE-484,Master semestre 3,39
3785,MSE-485,Master semestre 1,202
3786,MSE-485,Master semestre 3,99
3787,MSE-485,Semestre automne,36
3788,MSE-486,Master semestre 2,91
3789,MSE-487,Master semestre 2,101
3790,MSE-488,Master semestre 1,98
3791,MSE-488,Master semestre 3,40
3792,MSE-490,Master semestre 2,48
3793,MSE-490,Master semestre 3,2
3794,MSE-490(a),Master semestre 1,227
3795,MSE-490(a),Master semestre 3,62
3796,MSE-490(a),Semestre printemps,2
3797,MSE-490(b),Master semestre 1,8
3798,MSE-490(b),Master semestre 2,195
3799,MSE-490(b),Semestre automne,7
3800,MSE-490(c),Master semestre 1,2
3801,MSE-491,Master semestre 3,54
3802,MSE-597,Master semestre 1,51
3803,MSE-597,Master semestre 2,37
3804,MSE-597,Master semestre 3,15
3805,MSE-597,Projet Master automne,3
3806,MSE-599,Projet Master automne,82
3807,MSE-599,Projet Master printemps,75
3808,MSE-599(a),Projet Master automne,42
3809,MSE-599(b),Projet Master printemps,32
3810,PHYS-100,Bachelor semestre 1,1262
3811,PHYS-101(a),Bachelor semestre 1,1332
3812,PHYS-101(b),Bachelor semestre 1,1349
3813,PHYS-101(c),Bachelor semestre 1,1165
3814,PHYS-101(d),Bachelor semestre 1,1606
3815,PHYS-101(de),Bachelor semestre 1,128
3816,PHYS-101(e),Bachelor semestre 1,1325
3817,PHYS-101(en),Bachelor semestre 1,557
3818,PHYS-101(f),Bachelor semestre 1,1042
3819,PHYS-101(g),Bachelor semestre 1,1459
3820,PHYS-101(h),Bachelor semestre 1,660
3821,PHYS-101(h),Semestre printemps,73
3822,PHYS-101(i),Bachelor semestre 1,378
3823,PHYS-101(i),Semestre automne,72
3824,PHYS-102,Semestre automne,288
3825,PHYS-103,Bachelor semestre 1,226
3826,PHYS-104,Bachelor semestre 1,267
3827,PHYS-104,Bachelor semestre 2,130
3828,PHYS-104(a),Bachelor semestre 1,604
3829,PHYS-104(b),Bachelor semestre 1,120
3830,PHYS-105,Bachelor semestre 2,1060
3831,PHYS-106,Bachelor semestre 2,252
3832,PHYS-106(a),Bachelor semestre 2,1106
3833,PHYS-106(b),Bachelor semestre 2,991
3834,PHYS-106(c),Bachelor semestre 2,918
3835,PHYS-106(c),Bachelor semestre 4,3
3836,PHYS-106(d),Bachelor semestre 2,1238
3837,PHYS-106(de),Bachelor semestre 2,1
3838,PHYS-106(e),Bachelor semestre 2,969
3839,PHYS-106(en),Bachelor semestre 2,134
3840,PHYS-106(f),Bachelor semestre 2,844
3841,PHYS-106(g),Bachelor semestre 2,716
3842,PHYS-106(h),Bachelor semestre 2,446
3843,PHYS-106(i),Bachelor semestre 2,218
3844,PHYS-106(i),Semestre printemps,34
3845,PHYS-106(j),Bachelor semestre 2,193
3846,PHYS-107,Bachelor semestre 2,158
3847,PHYS-108(a),Semestre automne,222
3848,PHYS-108(b),Semestre automne,72
3849,PHYS-110,Bachelor semestre 2,231
3850,PHYS-111,Bachelor semestre 1,180
3851,PHYS-112,Bachelor semestre 2,107
3852,PHYS-113,Bachelor semestre 3,206
3853,PHYS-114,Bachelor semestre 3,374
3854,PHYS-114,Bachelor semestre 4,196
3855,PHYS-114,Semestre automne,7
3856,PHYS-115,Bachelor semestre 1,879
3857,PHYS-116,Bachelor semestre 2,579
3858,PHYS-200,Bachelor semestre 3,668
3859,PHYS-201(a),Bachelor semestre 3,1299
3860,PHYS-201(a),Semestre automne,6
3861,PHYS-201(b),Bachelor semestre 3,831
3862,PHYS-201(b),Semestre automne,16
3863,PHYS-201(c),Bachelor semestre 3,1603
3864,PHYS-201(c),Semestre automne,10
3865,PHYS-201(d),Bachelor semestre 3,452
3866,PHYS-201(e),Bachelor semestre 3,1192
3867,PHYS-201(e),Bachelor semestre 5,92
3868,PHYS-201(e),Semestre automne,11
3869,PHYS-202,Bachelor semestre 3,53
3870,PHYS-202,Bachelor semestre 4,513
3871,PHYS-203,Bachelor semestre 4,508
3872,PHYS-204,Bachelor semestre 4,503
3873,PHYS-205,Bachelor semestre 3,635
3874,PHYS-206,Bachelor semestre 4,547
3875,PHYS-206(h),Semestre automne,86
3876,PHYS-207(a),Bachelor semestre 4,623
3877,PHYS-207(b),Bachelor semestre 4,650
3878,PHYS-207(b),Bachelor semestre 6,37
3879,PHYS-207(c),Bachelor semestre 4,1299
3880,PHYS-208,Bachelor semestre 4,681
3881,PHYS-209,Bachelor semestre 4,543
3882,PHYS-209,Semestre printemps,69
3883,PHYS-210,Bachelor semestre 4,508
3884,PHYS-211,Bachelor semestre 4,503
3885,PHYS-212,Bachelor semestre 4,317
3886,PHYS-216,Bachelor semestre 4,89
3887,PHYS-217,Bachelor semestre 3,513
3888,PHYS-218,Bachelor semestre 4,329
3889,PHYS-300,Bachelor semestre 5,42
3890,PHYS-300,Semestre automne,1
3891,PHYS-301,Bachelor semestre 5,224
3892,PHYS-301,Bachelor semestre 6,22
3893,PHYS-301,Master semestre 1,68
3894,PHYS-301,Master semestre 2,4
3895,PHYS-301,Master semestre 3,24
3896,PHYS-301,Master semestre 4,8
3897,PHYS-301,Semestre automne,69
3898,PHYS-301,Semestre printemps,12
3899,PHYS-302,Bachelor semestre 6,74
3900,PHYS-302,Master semestre 1,33
3901,PHYS-302,Master semestre 2,11
3902,PHYS-302,Semestre printemps,12
3903,PHYS-305,Bachelor semestre 5,23
3904,PHYS-306,Bachelor semestre 6,12
3905,PHYS-307,Bachelor semestre 5,131
3906,PHYS-307,Master semestre 1,29
3907,PHYS-307,Master semestre 3,5
3908,PHYS-309,Bachelor semestre 5,491
3909,PHYS-310,Bachelor semestre 6,370
3910,PHYS-311,Bachelor semestre 5,497
3911,PHYS-312,Bachelor semestre 6,220
3912,PHYS-313,Bachelor semestre 5,479
3913,PHYS-314,Bachelor semestre 6,373
3914,PHYS-315,Bachelor semestre 5,469
3915,PHYS-316,Bachelor semestre 6,260
3916,PHYS-317,Bachelor semestre 5,180
3917,PHYS-317,Bachelor semestre 6,23
3918,PHYS-317,Master semestre 1,7
3919,PHYS-317,Master semestre 2,1
3920,PHYS-317,Master semestre 3,3
3921,PHYS-318,Bachelor semestre 6,61
3922,PHYS-318,Master semestre 1,12
3923,PHYS-319,Bachelor semestre 5,388
3924,PHYS-320,Bachelor semestre 6,328
3925,PHYS-323,Bachelor semestre 5,126
3926,PHYS-323,Bachelor semestre 6,47
3927,PHYS-324,Bachelor semestre 5,143
3928,PHYS-324,Bachelor semestre 6,308
3929,PHYS-325,Bachelor semestre 6,232
3930,PHYS-326,Bachelor semestre 6,132
3931,PHYS-327,Bachelor semestre 6,44
3932,PHYS-328,Bachelor semestre 6,74
3933,PHYS-328,Master semestre 2,16
3934,PHYS-329,Bachelor semestre 5,70
3935,PHYS-329(b),Bachelor semestre 5,42
3936,PHYS-330,Bachelor semestre 6,56
3937,PHYS-332,Bachelor semestre 6,164
3938,PHYS-332,Master semestre 2,24
3939,PHYS-333,Bachelor semestre 6,26
3940,PHYS-335,Bachelor semestre 5,252
3941,PHYS-335,Bachelor semestre 5b,105
3942,PHYS-335,Semestre automne,4
3943,PHYS-336,Bachelor semestre 6,249
3944,PHYS-336,Semestre printemps,1
3945,PHYS-400,Master semestre 2,128
3946,PHYS-401,Master semestre 1,69
3947,PHYS-401,Master semestre 3,41
3948,PHYS-401,Semestre automne,18
3949,PHYS-402,Master semestre 2,106
3950,PHYS-403,Master semestre 1,129
3951,PHYS-403,Master semestre 2,9
3952,PHYS-403,Master semestre 3,55
3953,PHYS-404,Master semestre 2,10
3954,PHYS-404(a),Master semestre 2,31
3955,PHYS-405,Master semestre 1,140
3956,PHYS-405,Master semestre 3,142
3957,PHYS-406,Master semestre 2,143
3958,PHYS-407,Master semestre 1,83
3959,PHYS-407,Master semestre 3,107
3960,PHYS-408,Master semestre 2,10
3961,PHYS-409,Master semestre 2,22
3962,PHYS-409,Master semestre 3,19
3963,PHYS-411,Master semestre 1,98
3964,PHYS-411,Master semestre 3,72
3965,PHYS-412,Master semestre 3,12
3966,PHYS-413,Master semestre 2,31
3967,PHYS-414,Master semestre 2,30
3968,PHYS-415,Master semestre 1,136
3969,PHYS-415,Master semestre 3,92
3970,PHYS-416,Master semestre 2,137
3971,PHYS-417,Master semestre 3,26
3972,PHYS-418,Master semestre 2,16
3973,PHYS-419,Master semestre 1,116
3974,PHYS-419,Master semestre 3,113
3975,PHYS-420,Master semestre 2,108
3976,PHYS-421,Master semestre 1,240
3977,PHYS-421,Master semestre 3,262
3978,PHYS-421,Semestre printemps,1
3979,PHYS-422,Master semestre 2,421
3980,PHYS-422,Semestre automne,4
3981,PHYS-423,Master semestre 1,81
3982,PHYS-423,Master semestre 3,68
3983,PHYS-423,Semestre automne,7
3984,PHYS-424,Master semestre 2,75
3985,PHYS-424,Semestre printemps,3
3986,PHYS-425,Master semestre 1,171
3987,PHYS-425,Master semestre 3,143
3988,PHYS-426,Master semestre 2,166
3989,PHYS-427,Master semestre 1,208
3990,PHYS-427,Master semestre 3,146
3991,PHYS-428,Master semestre 2,191
3992,PHYS-431,Master semestre 1,169
3993,PHYS-431,Master semestre 3,100
3994,PHYS-432,Master semestre 2,141
3995,PHYS-433,Master semestre 1,70
3996,PHYS-433,Master semestre 3,95
3997,PHYS-434,Master semestre 2,110
3998,PHYS-435,Master semestre 1,177
3999,PHYS-435,Master semestre 3,126
4000,PHYS-436,Master semestre 2,171
4001,PHYS-437,Master semestre 2,69
4002,PHYS-437,Master semestre 4,2
4003,PHYS-438,Master semestre 2,376
4004,PHYS-438,Master semestre 4,75
4005,PHYS-438,Semestre printemps,72
4006,PHYS-439,Master semestre 2,159
4007,PHYS-440,Master semestre 2,116
4008,PHYS-441,Master semestre 1,71
4009,PHYS-441,Master semestre 2,116
4010,PHYS-441,Master semestre 3,30
4011,PHYS-443,Master semestre 1,142
4012,PHYS-443,Master semestre 3,52
4013,PHYS-444,Master semestre 1,12
4014,PHYS-444,Master semestre 3,17
4015,PHYS-445,Master semestre 1,113
4016,PHYS-445,Master semestre 3,12
4017,PHYS-446,Master semestre 1,109
4018,PHYS-446,Master semestre 3,17
4019,PHYS-447,Master semestre 1,140
4020,PHYS-447,Master semestre 3,43
4021,PHYS-448,Master semestre 1,149
4022,PHYS-448,Master semestre 3,59
4023,PHYS-449,Master semestre 1,19
4024,PHYS-449,Master semestre 2,13
4025,PHYS-449,Master semestre 3,40
4026,PHYS-450,Master semestre 1,113
4027,PHYS-450,Master semestre 3,2
4028,PHYS-453,Master semestre 1,89
4029,PHYS-453,Master semestre 3,50
4030,PHYS-454,Master semestre 2,68
4031,PHYS-455,Master semestre 1,22
4032,PHYS-456,Master semestre 3,7
4033,PHYS-457,Master semestre 3,7
4034,PHYS-458,Master semestre 1,60
4035,PHYS-458,Master semestre 3,55
4036,PHYS-459,Master semestre 2,55
4037,PHYS-482,Master semestre 3,29
4038,PHYS-483,Master semestre 2,10
4039,PHYS-500(a),Projet Master automne,214
4040,PHYS-500(b),Projet Master printemps,85
4041,PHYS-501(a),Projet Master automne,12
4042,PHYS-501(b),Projet Master printemps,28
4043,PHYS-502(a),Projet Master automne,16
4044,PHYS-502(b),Projet Master printemps,78
4045,PHYS-595,Master semestre 3,36
4046,PHYS-596,Master semestre 1,19
4047,PHYS-596,Master semestre 2,2
4048,PHYS-596,Master semestre 3,79
4049,PHYS-596,Master semestre 4,4
4050,PREPA-001,Semestre automne,399
4051,PREPA-002,Semestre printemps,178
4052,PREPA-003,Semestre automne,399
4053,PREPA-004,Semestre printemps,178
4054,PREPA-005,Semestre automne,399
4055,PREPA-006,Semestre printemps,178
4056,PREPA-007,Semestre automne,76
4057,PREPA-008,Semestre printemps,35
4058,PREPA-009,Semestre automne,400
4059,PREPA-010,Semestre printemps,178
4060,PREPA-011,Semestre automne,399
4061,PREPA-012,Semestre printemps,178
4062,PREPA-013,Semestre automne,399
4063,PREPA-014,Semestre printemps,178
4064,PREPA-015,Semestre automne,72
4065,PREPA-016,Semestre printemps,24
4066,PREPA-017,Semestre automne,271
4067,PREPA-018,Semestre printemps,120
4068,PREPA-021,Semestre automne,399
4069,PREPA-022,Semestre printemps,178
4070,UNIL-101(j),Semestre automne,15
4071,UNIL-101(k),Semestre automne,70
4072,UNIL-106(j),Semestre printemps,9
4073,UNIL-106(k),Semestre printemps,49
4074,UNIL-109(a),Semestre printemps,9
4075,UNIL-109(b),Semestre printemps,49
4076,UNIL-127,Semestre printemps,107
4077,UNIL-213,Semestre printemps,35
